# language_name: Lao
# code: lao
# iso639: lao
# script: Lao
# speakers: 30M
construct_id,native_keyword,romenagri,note
KW_IMPLEMENTS,ni_spaadita,ni_spaadita,romenagri_pending_lao
KW_NEW,nuutana,nuutana,romenagri_pending_lao
KW_THIS,eetat,eetat,romenagri_pending_lao
KW_SUPER,para,para,romenagri_pending_lao
KW_PUBLIC,saarvajanika,saarvajanika,romenagri_pending_lao
KW_PRIVATE,gupta,gupta,romenagri_pending_lao
KW_PROTECTED,rak_sita,rak_sita,romenagri_pending_lao
KW_STATIC,sthira,sthira,romenagri_pending_lao
KW_ABSTRACT,amuurta,amuurta,romenagri_pending_lao
KW_VIRTUAL,aabhaasa,aabhaasa,romenagri_pending_lao
KW_OVERRIDE,adhirauha,adhirauha,romenagri_pending_lao
KW_MATCH,meela,meela,romenagri_pending_lao
KW_WHEN,yadaa,yadaa,romenagri_pending_lao
KW_FUN,phala,phala,romenagri_pending_lao
KW_REC,punaraavr_tta,punaraavr_tta,romenagri_pending_lao
KW_IN,anta_h,anta_h,romenagri_pending_lao
KW_WHERE,yatra,yatra,romenagri_pending_lao
KW_DATA,datta,datta,romenagri_pending_lao
KW_TYPE,prakaara,prakaara,romenagri_pending_lao
KW_MODULE,kha_nda,kha_nda,romenagri_pending_lao
KW_RULE,suutra,suutra,romenagri_pending_lao
KW_FACT,tathya,tathya,romenagri_pending_lao
KW_QUERY,prashna,prashna,romenagri_pending_lao
KW_NOT,na,na,romenagri_pending_lao
KW_AND,ca,ca,romenagri_pending_lao
KW_OR,vaa,vaa,romenagri_pending_lao
KW_THREAD,tantu,tantu,romenagri_pending_lao
KW_SPAWN,utpaada,utpaada,romenagri_pending_lao
KW_LOCK,taalaka,taalaka,romenagri_pending_lao
KW_SYNC,samakaala,samakaala,romenagri_pending_lao
KW_CHANNEL,maarga,maarga,romenagri_pending_lao
KW_SELECT,vr_nu,vr_nu,romenagri_pending_lao
KW_PTR,nirdeeshaka,nirdeeshaka,romenagri_pending_lao
KW_REF,sandarbha,sandarbha,romenagri_pending_lao
KW_ALLOC,aava_ntana,aava_ntana,romenagri_pending_lao
KW_FREE,mukta,mukta,romenagri_pending_lao
KW_SIZEOF,parimaa_na,parimaa_na,romenagri_pending_lao
KW_STRUCT,sa_nracanaa,sa_nracanaa,romenagri_pending_lao
KW_UNION,sa_ngha,sa_ngha,romenagri_pending_lao
KW_ENUM,ga_nanaa,ga_nanaa,romenagri_pending_lao
KW_TYPEDEF,prakaaranirdeesha,prakaaranirdeesha,romenagri_pending_lao
KW_VOLATILE,ca_ncala,ca_ncala,romenagri_pending_lao
KW_REGISTER,pa_njikaa,pa_njikaa,romenagri_pending_lao
KW_EXTERN,baahya,baahya,romenagri_pending_lao
KW_INLINE,anta_hstha,anta_hstha,romenagri_pending_lao
KW_ENTITY,sattaa,sattaa,romenagri_pending_lao
KW_ARCH,sthaapatya,sthaapatya,romenagri_pending_lao
KW_SIGNAL,sa_nkeeta,sa_nkeeta,romenagri_pending_lao
KW_PORT,dvaara,dvaara,romenagri_pending_lao
KW_WIRE,tantu,tantu,romenagri_pending_lao
KW_REG,pa_njii,pa_njii,romenagri_pending_lao
KW_MODULE_HW,a_nsha,a_nsha,romenagri_pending_lao
KW_ALWAYS,sadaa,sadaa,romenagri_pending_lao
KW_ASSIGN,niyukta,niyukta,romenagri_pending_lao
KW_BEGIN,aarambha,aarambha,romenagri_pending_lao
KW_END,anta,anta,romenagri_pending_lao
KW_TRY,yatna,yatna,romenagri_pending_lao
KW_CATCH,gr_haa_na,gr_haa_na,romenagri_pending_lao
KW_FINALLY,antata_h,antata_h,romenagri_pending_lao
KW_THROW,k_sipa,k_sipa,romenagri_pending_lao
KW_RAISE,utthaapaya,utthaapaya,romenagri_pending_lao
KW_EXCEPT,apavaada,apavaada,romenagri_pending_lao
KW_IMPORT,aanayana,aanayana,romenagri_pending_lao
KW_EXPORT,niryaapa_na,niryaapa_na,romenagri_pending_lao
KW_PACKAGE,putaka,putaka,romenagri_pending_lao
KW_NAMESPACE,naamaakaasha,naamaakaasha,romenagri_pending_lao
KW_USE,upayauga,upayauga,romenagri_pending_lao
KW_INCLUDE,antarbhaava,antarbhaava,romenagri_pending_lao
KW_FROM,ta_h,ta_h,romenagri_pending_lao
KW_AS,iva,iva,romenagri_pending_lao
KW_KERNEL,biija,biija,romenagri_pending_lao
KW_DEVICE,yantra,yantra,romenagri_pending_lao
KW_HOST,aatitheeya,aatitheeya,romenagri_pending_lao
KW_GLOBAL,vaishvika,vaishvika,romenagri_pending_lao
KW_SHARED,sahabhaajita,sahabhaajita,romenagri_pending_lao
KW_THREADIDX,tantva_nka,tantva_nka,romenagri_pending_lao
KW_BLOCKIDX,kha_ndaa_nka,kha_ndaa_nka,romenagri_pending_lao
KW_GRID,jaala,jaala,romenagri_pending_lao
KW_BARRIER,avaurudha,avaurudha,romenagri_pending_lao
KW_ATOMIC,aa_navika,aa_navika,romenagri_pending_lao
KW_WARP,tantusamuuha,tantusamuuha,romenagri_pending_lao
KW_TENSOR,pradisha,pradisha,romenagri_pending_lao
KW_MATRIX,aavyuuha,aavyuuha,romenagri_pending_lao
KW_VECTOR,sadisha,sadisha,romenagri_pending_lao
KW_GRAD,prava_nataa,prava_nataa,romenagri_pending_lao
KW_BACKPROP,pratiprasaara,pratiprasaara,romenagri_pending_lao
KW_FORWARD,agraprasaara,agraprasaara,romenagri_pending_lao
KW_LAYER,stara,stara,romenagri_pending_lao
KW_MODEL,pratimaana,pratimaana,romenagri_pending_lao
KW_TRAIN,prashik_sa_na,prashik_sa_na,romenagri_pending_lao
KW_INFER,anumaana,anumaana,romenagri_pending_lao
KW_LOSS,haani,haani,romenagri_pending_lao
KW_OPTIMIZE,anukuulana,anukuulana,romenagri_pending_lao
KW_ACTIVATION,sakriya_na,sakriya_na,romenagri_pending_lao
KW_WEIGHT,bhaara,bhaara,romenagri_pending_lao
KW_BIAS,pak_sapaata,pak_sapaata,romenagri_pending_lao
KW_EPOCH,kalpa,kalpa,romenagri_pending_lao
KW_BATCH,pu_nja,pu_nja,romenagri_pending_lao
KW_DATASET,dattasamuuha,dattasamuuha,romenagri_pending_lao
KW_EMBED,niveeshana,niveeshana,romenagri_pending_lao
KW_ATTENTION,avadhaana,avadhaana,romenagri_pending_lao
KW_PIN,kiilaka,kiilaka,romenagri_pending_lao
KW_READ,patha,patha,romenagri_pending_lao
KW_WRITE,likha,likha,romenagri_pending_lao
KW_ANALOG,sadr_sha,sadr_sha,romenagri_pending_lao
KW_DIGITAL,a_nkiiya,a_nkiiya,romenagri_pending_lao
KW_PWM,spandavistaara,spandavistaara,romenagri_pending_lao
KW_INTERRUPT,vighna,vighna,romenagri_pending_lao
KW_TIMER,kaalayantra,kaalayantra,romenagri_pending_lao
KW_SENSOR,sa_nveedaka,sa_nveedaka,romenagri_pending_lao
KW_ACTUATOR,pravartaka,pravartaka,romenagri_pending_lao
KW_BUS,maarga,maarga,romenagri_pending_lao
KW_PROTOCOL,niyamaavalii,niyamaavalii,romenagri_pending_lao
KW_SLEEP,su_supti,su_supti,romenagri_pending_lao
KW_WAKE,jaagr_,jaagr_,romenagri_pending_lao
KW_MOTOR,caalaka,caalaka,romenagri_pending_lao
KW_SERVO,anucaalaka,anucaalaka,romenagri_pending_lao
KW_JOINT,sandhi,sandhi,romenagri_pending_lao
KW_POSE,mudraa,mudraa,romenagri_pending_lao
KW_TRAJECTORY,prak_seepapatha,prak_seepapatha,romenagri_pending_lao
KW_FEEDBACK,pratipu_sti,pratipu_sti,romenagri_pending_lao
KW_PID,niyantraka,niyantraka,romenagri_pending_lao
KW_DEADLINE,kaalasiimaa,kaalasiimaa,romenagri_pending_lao
KW_PERIODIC,aavartika,aavartika,romenagri_pending_lao
KW_PRIORITY,praathamya,praathamya,romenagri_pending_lao
KW_ACTUATE,pravartaya,pravartaya,romenagri_pending_lao
KW_PERCEIVE,pratyak_sa,pratyak_sa,romenagri_pending_lao
KW_PLAN,yaujanaa,yaujanaa,romenagri_pending_lao
KW_STREAM,dhaaraa,dhaaraa,romenagri_pending_lao
KW_PIPE,pra_naala,pra_naala,romenagri_pending_lao
KW_MAP,praticitra,praticitra,romenagri_pending_lao
KW_FILTER,chaala,chaala,romenagri_pending_lao
KW_REDUCE,nyuuniikr_,nyuuniikr_,romenagri_pending_lao
KW_FOLD,sa_nvee_sta,sa_nvee_sta,romenagri_pending_lao
KW_OBSERVE,niriik_sa,niriik_sa,romenagri_pending_lao
KW_EMIT,utsr_ja,utsr_ja,romenagri_pending_lao
KW_SUBSCRIBE,abhiniveesha,abhiniveesha,romenagri_pending_lao
KW_DEBOUNCE,spandashaudhana,spandashaudhana,romenagri_pending_lao
KW_OWN,svaamitva,svaamitva,romenagri_pending_lao
KW_BORROW,r_na,r_na,romenagri_pending_lao
KW_MOVE,sthaanaantara,sthaanaantara,romenagri_pending_lao
KW_MUT,parivartya,parivartya,romenagri_pending_lao
KW_LIFETIME,aayu_skaala,aayu_skaala,romenagri_pending_lao
KW_ARENA,k_seetra,k_seetra,romenagri_pending_lao
KW_GC,malasa_ngraha,malasa_ngraha,romenagri_pending_lao
KW_PIN_MEM,smr_tikiilaka,smr_tikiilaka,romenagri_pending_lao
KW_REQUIRES,apeek_satee,apeek_satee,romenagri_pending_lao
KW_ENSURES,sunishcayati,sunishcayati,romenagri_pending_lao
KW_INVARIANT,aparivartya,aparivartya,romenagri_pending_lao
KW_ASSERT,pratijnyaa,pratijnyaa,romenagri_pending_lao
KW_ASSUME,adhyavasyati,adhyavasyati,romenagri_pending_lao
KW_PROVE,saadhayati,saadhayati,romenagri_pending_lao
KW_REFINES,pari_skarauti,pari_skarauti,romenagri_pending_lao
KW_MODEL_CHECK,pratimaanapariik_saa,pratimaanapariik_saa,romenagri_pending_lao
KW_NODE,granthi,granthi,romenagri_pending_lao
KW_REPLICA,pratikr_ti,pratikr_ti,romenagri_pending_lao
KW_CONSENSUS,sarvasammati,sarvasammati,romenagri_pending_lao
KW_SHARD,kha_nda,kha_nda,romenagri_pending_lao
KW_GOSSIP,janavaada,janavaada,romenagri_pending_lao
KW_LEADER,naayaka,naayaka,romenagri_pending_lao
KW_RPC,duuraprakriyaa,duuraprakriyaa,romenagri_pending_lao
KW_ACTOR,kartr_,kartr_,romenagri_pending_lao
KW_MESSAGE,sandeesha,sandeesha,romenagri_pending_lao
