# language_name: Balinese
# code: balinese
# iso639: ban
# script: Balinese
# speakers: 3.3M
construct_id,native_keyword,romenagri,note
KW_FUN,phala,phala,romenagri_pending_balinese
KW_REC,punaraavr_tta,punaraavr_tta,romenagri_pending_balinese
KW_IN,anta_h,anta_h,romenagri_pending_balinese
KW_WHERE,yatra,yatra,romenagri_pending_balinese
KW_DATA,datta,datta,romenagri_pending_balinese
KW_TYPE,prakaara,prakaara,romenagri_pending_balinese
KW_MODULE,kha_nda,kha_nda,romenagri_pending_balinese
KW_RULE,suutra,suutra,romenagri_pending_balinese
KW_FACT,tathya,tathya,romenagri_pending_balinese
KW_QUERY,prashna,prashna,romenagri_pending_balinese
KW_NOT,na,na,romenagri_pending_balinese
KW_AND,ca,ca,romenagri_pending_balinese
KW_OR,vaa,vaa,romenagri_pending_balinese
KW_THREAD,tantu,tantu,romenagri_pending_balinese
KW_SPAWN,utpaada,utpaada,romenagri_pending_balinese
KW_LOCK,taalaka,taalaka,romenagri_pending_balinese
KW_SYNC,samakaala,samakaala,romenagri_pending_balinese
KW_CHANNEL,maarga,maarga,romenagri_pending_balinese
KW_SELECT,vr_nu,vr_nu,romenagri_pending_balinese
KW_PTR,nirdeeshaka,nirdeeshaka,romenagri_pending_balinese
KW_REF,sandarbha,sandarbha,romenagri_pending_balinese
KW_ALLOC,aava_ntana,aava_ntana,romenagri_pending_balinese
KW_FREE,mukta,mukta,romenagri_pending_balinese
KW_SIZEOF,parimaa_na,parimaa_na,romenagri_pending_balinese
KW_STRUCT,sa_nracanaa,sa_nracanaa,romenagri_pending_balinese
KW_UNION,sa_ngha,sa_ngha,romenagri_pending_balinese
KW_ENUM,ga_nanaa,ga_nanaa,romenagri_pending_balinese
KW_TYPEDEF,prakaaranirdeesha,prakaaranirdeesha,romenagri_pending_balinese
KW_VOLATILE,ca_ncala,ca_ncala,romenagri_pending_balinese
KW_REGISTER,pa_njikaa,pa_njikaa,romenagri_pending_balinese
KW_EXTERN,baahya,baahya,romenagri_pending_balinese
KW_INLINE,anta_hstha,anta_hstha,romenagri_pending_balinese
KW_ENTITY,sattaa,sattaa,romenagri_pending_balinese
KW_ARCH,sthaapatya,sthaapatya,romenagri_pending_balinese
KW_SIGNAL,sa_nkeeta,sa_nkeeta,romenagri_pending_balinese
KW_PORT,dvaara,dvaara,romenagri_pending_balinese
KW_WIRE,tantu,tantu,romenagri_pending_balinese
KW_REG,pa_njii,pa_njii,romenagri_pending_balinese
KW_MODULE_HW,a_nsha,a_nsha,romenagri_pending_balinese
KW_ALWAYS,sadaa,sadaa,romenagri_pending_balinese
KW_ASSIGN,niyukta,niyukta,romenagri_pending_balinese
KW_BEGIN,aarambha,aarambha,romenagri_pending_balinese
KW_END,anta,anta,romenagri_pending_balinese
KW_TRY,yatna,yatna,romenagri_pending_balinese
KW_CATCH,gr_haa_na,gr_haa_na,romenagri_pending_balinese
KW_FINALLY,antata_h,antata_h,romenagri_pending_balinese
KW_THROW,k_sipa,k_sipa,romenagri_pending_balinese
KW_RAISE,utthaapaya,utthaapaya,romenagri_pending_balinese
KW_EXCEPT,apavaada,apavaada,romenagri_pending_balinese
KW_IMPORT,aanayana,aanayana,romenagri_pending_balinese
KW_EXPORT,niryaapa_na,niryaapa_na,romenagri_pending_balinese
KW_PACKAGE,putaka,putaka,romenagri_pending_balinese
KW_NAMESPACE,naamaakaasha,naamaakaasha,romenagri_pending_balinese
KW_USE,upayauga,upayauga,romenagri_pending_balinese
KW_INCLUDE,antarbhaava,antarbhaava,romenagri_pending_balinese
KW_FROM,ta_h,ta_h,romenagri_pending_balinese
KW_AS,iva,iva,romenagri_pending_balinese
KW_KERNEL,biija,biija,romenagri_pending_balinese
KW_DEVICE,yantra,yantra,romenagri_pending_balinese
KW_HOST,aatitheeya,aatitheeya,romenagri_pending_balinese
KW_GLOBAL,vaishvika,vaishvika,romenagri_pending_balinese
KW_SHARED,sahabhaajita,sahabhaajita,romenagri_pending_balinese
KW_THREADIDX,tantva_nka,tantva_nka,romenagri_pending_balinese
KW_BLOCKIDX,kha_ndaa_nka,kha_ndaa_nka,romenagri_pending_balinese
KW_GRID,jaala,jaala,romenagri_pending_balinese
KW_BARRIER,avaurudha,avaurudha,romenagri_pending_balinese
KW_ATOMIC,aa_navika,aa_navika,romenagri_pending_balinese
KW_WARP,tantusamuuha,tantusamuuha,romenagri_pending_balinese
KW_TENSOR,pradisha,pradisha,romenagri_pending_balinese
KW_MATRIX,aavyuuha,aavyuuha,romenagri_pending_balinese
KW_VECTOR,sadisha,sadisha,romenagri_pending_balinese
KW_GRAD,prava_nataa,prava_nataa,romenagri_pending_balinese
KW_BACKPROP,pratiprasaara,pratiprasaara,romenagri_pending_balinese
KW_FORWARD,agraprasaara,agraprasaara,romenagri_pending_balinese
KW_LAYER,stara,stara,romenagri_pending_balinese
KW_MODEL,pratimaana,pratimaana,romenagri_pending_balinese
KW_TRAIN,prashik_sa_na,prashik_sa_na,romenagri_pending_balinese
KW_INFER,anumaana,anumaana,romenagri_pending_balinese
KW_LOSS,haani,haani,romenagri_pending_balinese
KW_OPTIMIZE,anukuulana,anukuulana,romenagri_pending_balinese
KW_ACTIVATION,sakriya_na,sakriya_na,romenagri_pending_balinese
KW_WEIGHT,bhaara,bhaara,romenagri_pending_balinese
KW_BIAS,pak_sapaata,pak_sapaata,romenagri_pending_balinese
KW_EPOCH,kalpa,kalpa,romenagri_pending_balinese
KW_BATCH,pu_nja,pu_nja,romenagri_pending_balinese
KW_DATASET,dattasamuuha,dattasamuuha,romenagri_pending_balinese
KW_EMBED,niveeshana,niveeshana,romenagri_pending_balinese
KW_ATTENTION,avadhaana,avadhaana,romenagri_pending_balinese
KW_PIN,kiilaka,kiilaka,romenagri_pending_balinese
KW_READ,patha,patha,romenagri_pending_balinese
KW_WRITE,likha,likha,romenagri_pending_balinese
KW_ANALOG,sadr_sha,sadr_sha,romenagri_pending_balinese
KW_DIGITAL,a_nkiiya,a_nkiiya,romenagri_pending_balinese
KW_PWM,spandavistaara,spandavistaara,romenagri_pending_balinese
KW_INTERRUPT,vighna,vighna,romenagri_pending_balinese
KW_TIMER,kaalayantra,kaalayantra,romenagri_pending_balinese
KW_SENSOR,sa_nveedaka,sa_nveedaka,romenagri_pending_balinese
KW_ACTUATOR,pravartaka,pravartaka,romenagri_pending_balinese
KW_BUS,maarga,maarga,romenagri_pending_balinese
KW_PROTOCOL,niyamaavalii,niyamaavalii,romenagri_pending_balinese
KW_SLEEP,su_supti,su_supti,romenagri_pending_balinese
KW_WAKE,jaagr_,jaagr_,romenagri_pending_balinese
KW_MOTOR,caalaka,caalaka,romenagri_pending_balinese
KW_SERVO,anucaalaka,anucaalaka,romenagri_pending_balinese
KW_JOINT,sandhi,sandhi,romenagri_pending_balinese
KW_POSE,mudraa,mudraa,romenagri_pending_balinese
KW_TRAJECTORY,prak_seepapatha,prak_seepapatha,romenagri_pending_balinese
KW_FEEDBACK,pratipu_sti,pratipu_sti,romenagri_pending_balinese
KW_PID,niyantraka,niyantraka,romenagri_pending_balinese
KW_DEADLINE,kaalasiimaa,kaalasiimaa,romenagri_pending_balinese
KW_PERIODIC,aavartika,aavartika,romenagri_pending_balinese
KW_PRIORITY,praathamya,praathamya,romenagri_pending_balinese
KW_ACTUATE,pravartaya,pravartaya,romenagri_pending_balinese
KW_PERCEIVE,pratyak_sa,pratyak_sa,romenagri_pending_balinese
KW_PLAN,yaujanaa,yaujanaa,romenagri_pending_balinese
KW_STREAM,dhaaraa,dhaaraa,romenagri_pending_balinese
KW_PIPE,pra_naala,pra_naala,romenagri_pending_balinese
KW_MAP,praticitra,praticitra,romenagri_pending_balinese
KW_FILTER,chaala,chaala,romenagri_pending_balinese
KW_REDUCE,nyuuniikr_,nyuuniikr_,romenagri_pending_balinese
KW_FOLD,sa_nvee_sta,sa_nvee_sta,romenagri_pending_balinese
KW_OBSERVE,niriik_sa,niriik_sa,romenagri_pending_balinese
KW_EMIT,utsr_ja,utsr_ja,romenagri_pending_balinese
KW_SUBSCRIBE,abhiniveesha,abhiniveesha,romenagri_pending_balinese
KW_DEBOUNCE,spandashaudhana,spandashaudhana,romenagri_pending_balinese
KW_OWN,svaamitva,svaamitva,romenagri_pending_balinese
KW_BORROW,r_na,r_na,romenagri_pending_balinese
KW_MOVE,sthaanaantara,sthaanaantara,romenagri_pending_balinese
KW_MUT,parivartya,parivartya,romenagri_pending_balinese
KW_LIFETIME,aayu_skaala,aayu_skaala,romenagri_pending_balinese
KW_ARENA,k_seetra,k_seetra,romenagri_pending_balinese
KW_GC,malasa_ngraha,malasa_ngraha,romenagri_pending_balinese
KW_PIN_MEM,smr_tikiilaka,smr_tikiilaka,romenagri_pending_balinese
KW_REQUIRES,apeek_satee,apeek_satee,romenagri_pending_balinese
KW_ENSURES,sunishcayati,sunishcayati,romenagri_pending_balinese
KW_INVARIANT,aparivartya,aparivartya,romenagri_pending_balinese
KW_ASSERT,pratijnyaa,pratijnyaa,romenagri_pending_balinese
KW_ASSUME,adhyavasyati,adhyavasyati,romenagri_pending_balinese
KW_PROVE,saadhayati,saadhayati,romenagri_pending_balinese
KW_REFINES,pari_skarauti,pari_skarauti,romenagri_pending_balinese
KW_MODEL_CHECK,pratimaanapariik_saa,pratimaanapariik_saa,romenagri_pending_balinese
KW_NODE,granthi,granthi,romenagri_pending_balinese
KW_REPLICA,pratikr_ti,pratikr_ti,romenagri_pending_balinese
KW_CONSENSUS,sarvasammati,sarvasammati,romenagri_pending_balinese
KW_SHARD,kha_nda,kha_nda,romenagri_pending_balinese
KW_GOSSIP,janavaada,janavaada,romenagri_pending_balinese
KW_LEADER,naayaka,naayaka,romenagri_pending_balinese
KW_RPC,duuraprakriyaa,duuraprakriyaa,romenagri_pending_balinese
KW_ACTOR,kartr_,kartr_,romenagri_pending_balinese
KW_MESSAGE,sandeesha,sandeesha,romenagri_pending_balinese
