# language_name: Odia
# code: odia
# iso639: ori
# script: Odia
# speakers: 38 million
construct_id,native_keyword,romenagri,note
KW_DATA,ତଥ୍ୟ,tathya,data
KW_TYPE,ପ୍ରକାର,prakaara,type
KW_MODULE,ଅଂଶ,a_nsha,module
KW_RULE,ନିୟମ,niyama,rule
KW_FACT,ବାସ୍ତବ,baastaba,fact
KW_QUERY,ପ୍ରଶ୍ନ,prashna,query
KW_NOT,ନୁହେଁ,nuhee_n,not
KW_AND,ଏବଂ,eeba_n,and
KW_OR,କିମ୍ବା,kimbaa,or
KW_THREAD,ସୂତା,suutaa,thread
KW_SPAWN,ସୃଷ୍ଟି,sr_sti,spawn
KW_LOCK,ତାଲା,taalaa,lock
KW_SYNC,ସମକାଳ,samakaala,synchronized
KW_CHANNEL,ମାଧ୍ୟମ,maadhyama,channel
KW_SELECT,ବାଛ,baacha,select
KW_PTR,ସୂଚକ,suucaka,pointer
KW_REF,ସନ୍ଦର୍ଭ,sandarbha,ref
KW_ALLOC,ଆବଣ୍ଟନ,aaba_ntana,alloc
KW_FREE,ମୁକ୍ତ,mukta,free
KW_SIZEOF,ଆକାର,aakaara,sizeof
KW_STRUCT,ସଂରଚନା,sa_nracanaa,struct
KW_UNION,ସଂଘ,sa_ngha,union
KW_ENUM,ଗଣନା,ga_nanaa,enum
KW_TYPEDEF,ପ୍ରକାରବ୍ୟାଖ୍ୟା,prakaarabyaakhyaa,typedef
KW_VOLATILE,ଅସ୍ଥିର,asthira,volatile
KW_REGISTER,ପଞ୍ଜିକରଣ,pa_njikara_na,register
KW_EXTERN,ବାହ୍ୟ,baahya,extern
KW_INLINE,ଧାଡ଼ିଭିତରେ,dhaadibhitaree,inline
KW_ENTITY,ସତ୍ତା,sattaa,entity
KW_ARCH,ସ୍ଥାପତ୍ୟ,sthaapatya,architecture
KW_SIGNAL,ସଙ୍କେତ,sa_nkeeta,signal
KW_PORT,ବନ୍ଦର,bandara,port
KW_WIRE,ତାର,taara,wire
KW_REG,ପଞ୍ଜିକା,pa_njikaa,reg
KW_MODULE_HW,ଭାଗ,bhaaga,module
KW_ALWAYS,ସର୍ବଦା,sarbadaa,always
KW_ASSIGN,ନିଯୁକ୍ତ,niyukta,assign
KW_BEGIN,ଆରମ୍ଭ,aarambha,begin
KW_END,ଶେଷ,sheesa,end
KW_TRY,ଚେଷ୍ଟା,cee_staa,try
KW_CATCH,ଧର,dhara,catch
KW_FINALLY,ଶେଷରେ,sheesaree,finally
KW_THROW,ଫିଙ୍ଗ,phi_nga,throw
KW_RAISE,ଉଠାଅ,uthaaa,raise
KW_EXCEPT,ବ୍ୟତିକ୍ରମ,byatikrama,except
KW_IMPORT,ଆମଦାନୀ,aamadaanii,import
KW_EXPORT,ରପ୍ତାନୀ,raptaanii,export
KW_PACKAGE,ପ୍ୟାକେଜ,pyaakeeja,package
KW_NAMESPACE,ନାମାକାଶ,naamaakaasha,tatsama<sanskrit
KW_USE,ଉପଯୋଗ,upayauga,tatsama<sanskrit
KW_INCLUDE,ଅନ୍ତର୍ଭାଵ,antarbhaava,tatsama<sanskrit
KW_FROM,ତଃ,ta_h,tatsama<sanskrit
KW_AS,ଇଵ,iva,tatsama<sanskrit
KW_KERNEL,ବୀଜ,biija,tatsama<sanskrit
KW_DEVICE,ଯନ୍ତ୍ର,yantra,tatsama<sanskrit
KW_HOST,ଆତିଥେଯ,aatitheeya,tatsama<sanskrit
KW_GLOBAL,ଵୈଶ୍ଵିକ,vaishvika,tatsama<sanskrit
KW_SHARED,ସହଭାଜିତ,sahabhaajita,tatsama<sanskrit
KW_THREADIDX,ତନ୍ତ୍ଵଙ୍କ,tantva_nka,tatsama<sanskrit
KW_BLOCKIDX,ଖଣ୍ଡାଙ୍କ,kha_ndaa_nka,tatsama<sanskrit
KW_GRID,ଜାଲ,jaala,tatsama<sanskrit
KW_BARRIER,ଅଵରୋଧ,avaurudha,tatsama<sanskrit
KW_ATOMIC,ଆଣଵିକ,aa_navika,tatsama<sanskrit
KW_WARP,ତନ୍ତୁସମୂହ,tantusamuuha,tatsama<sanskrit
KW_TENSOR,ପ୍ରଦିଶ,pradisha,tatsama<sanskrit
KW_MATRIX,ଆଵ୍ଯୂହ,aavyuuha,tatsama<sanskrit
KW_VECTOR,ସଦିଶ,sadisha,tatsama<sanskrit
KW_GRAD,ପ୍ରଵଣତା,prava_nataa,tatsama<sanskrit
KW_BACKPROP,ପ୍ରତିପ୍ରସାର,pratiprasaara,tatsama<sanskrit
KW_FORWARD,ଅଗ୍ରପ୍ରସାର,agraprasaara,tatsama<sanskrit
KW_LAYER,ସ୍ତର,stara,tatsama<sanskrit
KW_MODEL,ପ୍ରତିମାନ,pratimaana,tatsama<sanskrit
KW_TRAIN,ପ୍ରଶିକ୍ଷଣ,prashik_sa_na,tatsama<sanskrit
KW_INFER,ଅନୁମାନ,anumaana,tatsama<sanskrit
KW_LOSS,ହାନି,haani,tatsama<sanskrit
KW_OPTIMIZE,ଅନୁକୂଲନ,anukuulana,tatsama<sanskrit
KW_ACTIVATION,ସକ୍ରିଯଣ,sakriya_na,tatsama<sanskrit
KW_WEIGHT,ଭାର,bhaara,tatsama<sanskrit
KW_BIAS,ପକ୍ଷପାତ,pak_sapaata,tatsama<sanskrit
KW_EPOCH,କଲ୍ପ,kalpa,tatsama<sanskrit
KW_BATCH,ପୁଞ୍ଜ,pu_nja,tatsama<sanskrit
KW_DATASET,ଦତ୍ତସମୂହ,dattasamuuha,tatsama<sanskrit
KW_EMBED,ନିଵେଶନ,niveeshana,tatsama<sanskrit
KW_ATTENTION,ଅଵଧାନ,avadhaana,tatsama<sanskrit
KW_PIN,କୀଲକ,kiilaka,tatsama<sanskrit
KW_READ,ପଠ,patha,tatsama<sanskrit
KW_WRITE,ଲିଖ,likha,tatsama<sanskrit
KW_ANALOG,ସଦୃଶ,sadr_sha,tatsama<sanskrit
KW_DIGITAL,ଅଙ୍କୀଯ,a_nkiiya,tatsama<sanskrit
KW_PWM,ସ୍ପନ୍ଦଵିସ୍ତାର,spandavistaara,tatsama<sanskrit
KW_INTERRUPT,ଵିଘ୍ନ,vighna,tatsama<sanskrit
KW_TIMER,କାଲଯନ୍ତ୍ର,kaalayantra,tatsama<sanskrit
KW_SENSOR,ସଂଵେଦକ,sa_nveedaka,tatsama<sanskrit
KW_ACTUATOR,ପ୍ରଵର୍ତକ,pravartaka,tatsama<sanskrit
KW_BUS,ମାର୍ଗ,maarga,tatsama<sanskrit
KW_PROTOCOL,ନିଯମାଵଲୀ,niyamaavalii,tatsama<sanskrit
KW_SLEEP,ସୁଷୁପ୍ତି,su_supti,tatsama<sanskrit
KW_WAKE,ଜାଗୃ,jaagr_,tatsama<sanskrit
KW_MOTOR,ଚାଲକ,caalaka,tatsama<sanskrit
KW_SERVO,ଅନୁଚାଲକ,anucaalaka,tatsama<sanskrit
KW_JOINT,ସନ୍ଧି,sandhi,tatsama<sanskrit
KW_POSE,ମୁଦ୍ରା,mudraa,tatsama<sanskrit
KW_TRAJECTORY,ପ୍ରକ୍ଷେପପଥ,prak_seepapatha,tatsama<sanskrit
KW_FEEDBACK,ପ୍ରତିପୁଷ୍ଟି,pratipu_sti,tatsama<sanskrit
KW_PID,ନିଯନ୍ତ୍ରକ,niyantraka,tatsama<sanskrit
KW_DEADLINE,କାଲସୀମା,kaalasiimaa,tatsama<sanskrit
KW_PERIODIC,ଆଵର୍ତିକ,aavartika,tatsama<sanskrit
KW_PRIORITY,ପ୍ରାଥମ୍ଯ,praathamya,tatsama<sanskrit
KW_ACTUATE,ପ୍ରଵର୍ତଯ,pravartaya,tatsama<sanskrit
KW_PERCEIVE,ପ୍ରତ୍ଯକ୍ଷ,pratyak_sa,tatsama<sanskrit
KW_PLAN,ଯୋଜନା,yaujanaa,tatsama<sanskrit
KW_STREAM,ଧାରା,dhaaraa,tatsama<sanskrit
KW_PIPE,ପ୍ରଣାଲ,pra_naala,tatsama<sanskrit
KW_MAP,ପ୍ରତିଚିତ୍ର,praticitra,tatsama<sanskrit
KW_FILTER,ଛାଲ,chaala,tatsama<sanskrit
KW_REDUCE,ନ୍ଯୂନୀକୃ,nyuuniikr_,tatsama<sanskrit
KW_FOLD,ସଂଵେଷ୍ଟ,sa_nvee_sta,tatsama<sanskrit
KW_OBSERVE,ନିରୀକ୍ଷ,niriik_sa,tatsama<sanskrit
KW_EMIT,ଉତ୍ସୃଜ,utsr_ja,tatsama<sanskrit
KW_SUBSCRIBE,ଅଭିନିଵେଶ,abhiniveesha,tatsama<sanskrit
KW_DEBOUNCE,ସ୍ପନ୍ଦଶୋଧନ,spandashaudhana,tatsama<sanskrit
KW_OWN,ସ୍ଵାମିତ୍ଵ,svaamitva,tatsama<sanskrit
KW_BORROW,ଋଣ,r_na,tatsama<sanskrit
KW_MOVE,ସ୍ଥାନାନ୍ତର,sthaanaantara,tatsama<sanskrit
KW_MUT,ପରିଵର୍ତ୍ଯ,parivartya,tatsama<sanskrit
KW_LIFETIME,ଆଯୁଷ୍କାଲ,aayu_skaala,tatsama<sanskrit
KW_ARENA,କ୍ଷେତ୍ର,k_seetra,tatsama<sanskrit
KW_GC,ମଲସଂଗ୍ରହ,malasa_ngraha,tatsama<sanskrit
KW_PIN_MEM,ସ୍ମୃତିକୀଲକ,smr_tikiilaka,tatsama<sanskrit
KW_REQUIRES,ଅପେକ୍ଷତେ,apeek_satee,tatsama<sanskrit
KW_ENSURES,ସୁନିଶ୍ଚଯତି,sunishcayati,tatsama<sanskrit
KW_INVARIANT,ଅପରିଵର୍ତ୍ଯ,aparivartya,tatsama<sanskrit
KW_ASSERT,ପ୍ରତିଜ୍ଞା,pratijnyaa,tatsama<sanskrit
KW_ASSUME,ଅଧ୍ଯଵସ୍ଯତି,adhyavasyati,tatsama<sanskrit
KW_PROVE,ସାଧଯତି,saadhayati,tatsama<sanskrit
KW_REFINES,ପରିଷ୍କରୋତି,pari_skarauti,tatsama<sanskrit
KW_MODEL_CHECK,ପ୍ରତିମାନପରୀକ୍ଷା,pratimaanapariik_saa,tatsama<sanskrit
KW_NODE,ଗ୍ରନ୍ଥି,granthi,tatsama<sanskrit
KW_REPLICA,ପ୍ରତିକୃତି,pratikr_ti,tatsama<sanskrit
KW_CONSENSUS,ସର୍ଵସମ୍ମତି,sarvasammati,tatsama<sanskrit
KW_SHARD,ଖଣ୍ଡ,kha_nda,tatsama<sanskrit
KW_GOSSIP,ଜନଵାଦ,janavaada,tatsama<sanskrit
KW_LEADER,ନାଯକ,naayaka,tatsama<sanskrit
KW_RPC,ଦୂରପ୍ରକ୍ରିଯା,duuraprakriyaa,tatsama<sanskrit
KW_ACTOR,କର୍ତୃ,kartr_,tatsama<sanskrit
KW_MESSAGE,ସନ୍ଦେଶ,sandeesha,tatsama<sanskrit
