# language_name: Tamil
# code: tamil
# iso639: tam
# script: Tamil
# speakers: 80 million
construct_id,native_keyword,romenagri,note
KW_TYPE,வகை,vakai,type
KW_MODULE,கூறு,kuuru,module
KW_RULE,விதி,viti,rule
KW_FACT,உண்மை,unmai,fact
KW_QUERY,வினா,vinaa,query
KW_NOT,இல்லை,illai,not
KW_AND,மற்றும்,marruma,and
KW_OR,அல்லது,allatu,or
KW_THREAD,இழை,izai,thread
KW_SPAWN,உருவாக்கு,uruvaakku,spawn
KW_LOCK,பூட்டு,puuttu,lock
KW_SYNC,ஒத்திசை,ottisai,synchronized
KW_CHANNEL,வழி,vazi,channel
KW_SELECT,தேர்ந்தெடு,teerntedu,select
KW_PTR,சுட்டி,sutti,pointer
KW_REF,குறிப்பு,kurippu,ref
KW_ALLOC,ஒதுக்கு,otukku,alloc
KW_FREE,விடுவி,viduvi,free
KW_SIZEOF,அளவு,alavu,sizeof
KW_STRUCT,கட்டமைப்பு,kattamaippu,struct
KW_UNION,ஒன்றிப்பு,onrippu,union
KW_ENUM,எண்ணிக்கை,ennikkai,enum
KW_TYPEDEF,வகைவரை,vakaivarai,typedef
KW_VOLATILE,நிலையற்ற,nilaiyarra,volatile
KW_REGISTER,பதிவு,pativu,register
KW_EXTERN,வெளி,veli,extern
KW_INLINE,உள்வரி,ulvari,inline
KW_ENTITY,பொருண்மை,porunmai,entity
KW_ARCH,கட்டடக்கலை,kattadakkalai,architecture
KW_SIGNAL,சமிக்ஞை,samiknyai,signal
KW_PORT,துறை,turai,port
KW_WIRE,கம்பி,kampi,wire
KW_REG,பதிவகம்,pativakama,reg
KW_MODULE_HW,உறுப்பு,uruppu,module
KW_ALWAYS,எப்போதும்,eppootuma,always
KW_ASSIGN,ஒதுக்கீடு,otukkiidu,assign
KW_BEGIN,தொடங்கு,todanku,begin
KW_END,முடி,mudi,end
KW_TRY,முயல்,muyala,try
KW_CATCH,பிடி,pidi,catch
KW_FINALLY,இறுதியாக,irutiyaaka,finally
KW_THROW,எறி,eri,throw
KW_RAISE,எழுப்பு,ezuppu,raise
KW_EXCEPT,விதிவிலக்கு,vitivilakku,except
KW_IMPORT,இறக்குமதி,irakkumati,import
KW_EXPORT,ஏற்றுமதி,eerrumati,export
KW_PACKAGE,தொகுப்பு,tokuppu,package
KW_NAMESPACE,நாமாகாஶ,naamaakaasha,tatsama<sanskrit
KW_USE,உபயோ஗,upayauga,tatsama<sanskrit
KW_INCLUDE,அந்தர்஭ாவ,antarbhaava,tatsama<sanskrit
KW_FROM,தஃ,ta_h,tatsama<sanskrit
KW_AS,இவ,iva,tatsama<sanskrit
KW_KERNEL,஬ீஜ,biija,tatsama<sanskrit
KW_DEVICE,யந்த்ர,yantra,tatsama<sanskrit
KW_HOST,ஆதி஥ேய,aatitheeya,tatsama<sanskrit
KW_GLOBAL,வைஶ்விக,vaishvika,tatsama<sanskrit
KW_SHARED,ஸஹ஭ாஜித,sahabhaajita,tatsama<sanskrit
KW_THREADIDX,தந்த்வங்க,tantva_nka,tatsama<sanskrit
KW_BLOCKIDX,஖ண்஡ாங்க,kha_ndaa_nka,tatsama<sanskrit
KW_GRID,ஜால,jaala,tatsama<sanskrit
KW_BARRIER,அவரோ஧,avaurudha,tatsama<sanskrit
KW_ATOMIC,ஆணவிக,aa_navika,tatsama<sanskrit
KW_WARP,தந்துஸமூஹ,tantusamuuha,tatsama<sanskrit
KW_TENSOR,ப்ர஦ிஶ,pradisha,tatsama<sanskrit
KW_MATRIX,ஆவ்யூஹ,aavyuuha,tatsama<sanskrit
KW_VECTOR,ஸ஦ிஶ,sadisha,tatsama<sanskrit
KW_GRAD,ப்ரவணதா,prava_nataa,tatsama<sanskrit
KW_BACKPROP,ப்ரதிப்ரஸார,pratiprasaara,tatsama<sanskrit
KW_FORWARD,அ஗்ரப்ரஸார,agraprasaara,tatsama<sanskrit
KW_LAYER,ஸ்தர,stara,tatsama<sanskrit
KW_MODEL,ப்ரதிமாந,pratimaana,tatsama<sanskrit
KW_TRAIN,ப்ரஶிக்ஷண,prashik_sa_na,tatsama<sanskrit
KW_INFER,அநுமாந,anumaana,tatsama<sanskrit
KW_LOSS,ஹாநி,haani,tatsama<sanskrit
KW_OPTIMIZE,அநுகூலந,anukuulana,tatsama<sanskrit
KW_ACTIVATION,ஸக்ரியண,sakriya_na,tatsama<sanskrit
KW_WEIGHT,஭ார,bhaara,tatsama<sanskrit
KW_BIAS,பக்ஷபாத,pak_sapaata,tatsama<sanskrit
KW_EPOCH,கல்ப,kalpa,tatsama<sanskrit
KW_BATCH,புஞ்ஜ,pu_nja,tatsama<sanskrit
KW_DATASET,஦த்தஸமூஹ,dattasamuuha,tatsama<sanskrit
KW_EMBED,நிவேஶந,niveeshana,tatsama<sanskrit
KW_ATTENTION,அவ஧ாந,avadhaana,tatsama<sanskrit
KW_PIN,கீலக,kiilaka,tatsama<sanskrit
KW_READ,ப஠,patha,tatsama<sanskrit
KW_WRITE,லி஖,likha,tatsama<sanskrit
KW_ANALOG,ஸ஦௃ஶ,sadr_sha,tatsama<sanskrit
KW_DIGITAL,அங்கீய,a_nkiiya,tatsama<sanskrit
KW_PWM,ஸ்பந்஦விஸ்தார,spandavistaara,tatsama<sanskrit
KW_INTERRUPT,வி஘்ந,vighna,tatsama<sanskrit
KW_TIMER,காலயந்த்ர,kaalayantra,tatsama<sanskrit
KW_SENSOR,ஸஂவே஦க,sa_nveedaka,tatsama<sanskrit
KW_ACTUATOR,ப்ரவர்தக,pravartaka,tatsama<sanskrit
KW_BUS,மார்஗,maarga,tatsama<sanskrit
KW_PROTOCOL,நியமாவலீ,niyamaavalii,tatsama<sanskrit
KW_SLEEP,ஸுஷுப்தி,su_supti,tatsama<sanskrit
KW_WAKE,ஜா஗௃,jaagr_,tatsama<sanskrit
KW_MOTOR,சாலக,caalaka,tatsama<sanskrit
KW_SERVO,அநுசாலக,anucaalaka,tatsama<sanskrit
KW_JOINT,ஸந்஧ி,sandhi,tatsama<sanskrit
KW_POSE,மு஦்ரா,mudraa,tatsama<sanskrit
KW_TRAJECTORY,ப்ரக்ஷேபப஥,prak_seepapatha,tatsama<sanskrit
KW_FEEDBACK,ப்ரதிபுஷ்டி,pratipu_sti,tatsama<sanskrit
KW_PID,நியந்த்ரக,niyantraka,tatsama<sanskrit
KW_DEADLINE,காலஸீமா,kaalasiimaa,tatsama<sanskrit
KW_PERIODIC,ஆவர்திக,aavartika,tatsama<sanskrit
KW_PRIORITY,ப்ரா஥ம்ய,praathamya,tatsama<sanskrit
KW_ACTUATE,ப்ரவர்தய,pravartaya,tatsama<sanskrit
KW_PERCEIVE,ப்ரத்யக்ஷ,pratyak_sa,tatsama<sanskrit
KW_PLAN,யோஜநா,yaujanaa,tatsama<sanskrit
KW_STREAM,஧ாரா,dhaaraa,tatsama<sanskrit
KW_PIPE,ப்ரணால,pra_naala,tatsama<sanskrit
KW_MAP,ப்ரதிசித்ர,praticitra,tatsama<sanskrit
KW_FILTER,஛ால,chaala,tatsama<sanskrit
KW_REDUCE,ந்யூநீக௃,nyuuniikr_,tatsama<sanskrit
KW_FOLD,ஸஂவேஷ்ட,sa_nvee_sta,tatsama<sanskrit
KW_OBSERVE,நிரீக்ஷ,niriik_sa,tatsama<sanskrit
KW_EMIT,உத்ஸ௃ஜ,utsr_ja,tatsama<sanskrit
KW_SUBSCRIBE,அ஭ிநிவேஶ,abhiniveesha,tatsama<sanskrit
KW_DEBOUNCE,ஸ்பந்஦ஶோ஧ந,spandashaudhana,tatsama<sanskrit
KW_OWN,ஸ்வாமித்வ,svaamitva,tatsama<sanskrit
KW_BORROW,஋ண,r_na,tatsama<sanskrit
KW_MOVE,ஸ்஥ாநாந்தர,sthaanaantara,tatsama<sanskrit
KW_MUT,பரிவர்த்ய,parivartya,tatsama<sanskrit
KW_LIFETIME,ஆயுஷ்கால,aayu_skaala,tatsama<sanskrit
KW_ARENA,க்ஷேத்ர,k_seetra,tatsama<sanskrit
KW_GC,மலஸஂ஗்ரஹ,malasa_ngraha,tatsama<sanskrit
KW_PIN_MEM,ஸ்ம௃திகீலக,smr_tikiilaka,tatsama<sanskrit
KW_REQUIRES,அபேக்ஷதே,apeek_satee,tatsama<sanskrit
KW_ENSURES,ஸுநிஶ்சயதி,sunishcayati,tatsama<sanskrit
KW_INVARIANT,அபரிவர்த்ய,aparivartya,tatsama<sanskrit
KW_ASSERT,ப்ரதிஜ்ஞா,pratijnyaa,tatsama<sanskrit
KW_ASSUME,அ஧்யவஸ்யதி,adhyavasyati,tatsama<sanskrit
KW_PROVE,ஸா஧யதி,saadhayati,tatsama<sanskrit
KW_REFINES,பரிஷ்கரோதி,pari_skarauti,tatsama<sanskrit
KW_MODEL_CHECK,ப்ரதிமாநபரீக்ஷா,pratimaanapariik_saa,tatsama<sanskrit
KW_NODE,஗்ரந்஥ி,granthi,tatsama<sanskrit
KW_REPLICA,ப்ரதிக௃தி,pratikr_ti,tatsama<sanskrit
KW_CONSENSUS,ஸர்வஸம்மதி,sarvasammati,tatsama<sanskrit
KW_SHARD,஖ண்஡,kha_nda,tatsama<sanskrit
KW_GOSSIP,ஜநவா஦,janavaada,tatsama<sanskrit
KW_LEADER,நாயக,naayaka,tatsama<sanskrit
KW_RPC,஦ூரப்ரக்ரியா,duuraprakriyaa,tatsama<sanskrit
KW_ACTOR,கர்த௃,kartr_,tatsama<sanskrit
KW_MESSAGE,ஸந்஦ேஶ,sandeesha,tatsama<sanskrit
