# language_name: Limbu
# code: limbu
# iso639: lif
# script: Limbu
# speakers: 340K
construct_id,native_keyword,romenagri,note
KW_GRAD,prava_nataa,prava_nataa,romenagri_pending_limbu
KW_BACKPROP,pratiprasaara,pratiprasaara,romenagri_pending_limbu
KW_FORWARD,agraprasaara,agraprasaara,romenagri_pending_limbu
KW_LAYER,stara,stara,romenagri_pending_limbu
KW_MODEL,pratimaana,pratimaana,romenagri_pending_limbu
KW_TRAIN,prashik_sa_na,prashik_sa_na,romenagri_pending_limbu
KW_INFER,anumaana,anumaana,romenagri_pending_limbu
KW_LOSS,haani,haani,romenagri_pending_limbu
KW_OPTIMIZE,anukuulana,anukuulana,romenagri_pending_limbu
KW_ACTIVATION,sakriya_na,sakriya_na,romenagri_pending_limbu
KW_WEIGHT,bhaara,bhaara,romenagri_pending_limbu
KW_BIAS,pak_sapaata,pak_sapaata,romenagri_pending_limbu
KW_EPOCH,kalpa,kalpa,romenagri_pending_limbu
KW_BATCH,pu_nja,pu_nja,romenagri_pending_limbu
KW_DATASET,dattasamuuha,dattasamuuha,romenagri_pending_limbu
KW_EMBED,niveeshana,niveeshana,romenagri_pending_limbu
KW_ATTENTION,avadhaana,avadhaana,romenagri_pending_limbu
KW_PIN,kiilaka,kiilaka,romenagri_pending_limbu
KW_READ,patha,patha,romenagri_pending_limbu
KW_WRITE,likha,likha,romenagri_pending_limbu
KW_ANALOG,sadr_sha,sadr_sha,romenagri_pending_limbu
KW_DIGITAL,a_nkiiya,a_nkiiya,romenagri_pending_limbu
KW_PWM,spandavistaara,spandavistaara,romenagri_pending_limbu
KW_INTERRUPT,vighna,vighna,romenagri_pending_limbu
KW_TIMER,kaalayantra,kaalayantra,romenagri_pending_limbu
KW_SENSOR,sa_nveedaka,sa_nveedaka,romenagri_pending_limbu
KW_ACTUATOR,pravartaka,pravartaka,romenagri_pending_limbu
KW_BUS,maarga,maarga,romenagri_pending_limbu
KW_PROTOCOL,niyamaavalii,niyamaavalii,romenagri_pending_limbu
KW_SLEEP,su_supti,su_supti,romenagri_pending_limbu
KW_WAKE,jaagr_,jaagr_,romenagri_pending_limbu
KW_MOTOR,caalaka,caalaka,romenagri_pending_limbu
KW_SERVO,anucaalaka,anucaalaka,romenagri_pending_limbu
KW_JOINT,sandhi,sandhi,romenagri_pending_limbu
KW_POSE,mudraa,mudraa,romenagri_pending_limbu
KW_TRAJECTORY,prak_seepapatha,prak_seepapatha,romenagri_pending_limbu
KW_FEEDBACK,pratipu_sti,pratipu_sti,romenagri_pending_limbu
KW_PID,niyantraka,niyantraka,romenagri_pending_limbu
KW_DEADLINE,kaalasiimaa,kaalasiimaa,romenagri_pending_limbu
KW_PERIODIC,aavartika,aavartika,romenagri_pending_limbu
KW_PRIORITY,praathamya,praathamya,romenagri_pending_limbu
KW_ACTUATE,pravartaya,pravartaya,romenagri_pending_limbu
KW_PERCEIVE,pratyak_sa,pratyak_sa,romenagri_pending_limbu
KW_PLAN,yaujanaa,yaujanaa,romenagri_pending_limbu
KW_STREAM,dhaaraa,dhaaraa,romenagri_pending_limbu
KW_PIPE,pra_naala,pra_naala,romenagri_pending_limbu
KW_MAP,praticitra,praticitra,romenagri_pending_limbu
KW_FILTER,chaala,chaala,romenagri_pending_limbu
KW_REDUCE,nyuuniikr_,nyuuniikr_,romenagri_pending_limbu
KW_FOLD,sa_nvee_sta,sa_nvee_sta,romenagri_pending_limbu
KW_OBSERVE,niriik_sa,niriik_sa,romenagri_pending_limbu
KW_EMIT,utsr_ja,utsr_ja,romenagri_pending_limbu
KW_SUBSCRIBE,abhiniveesha,abhiniveesha,romenagri_pending_limbu
KW_DEBOUNCE,spandashaudhana,spandashaudhana,romenagri_pending_limbu
KW_OWN,svaamitva,svaamitva,romenagri_pending_limbu
KW_BORROW,r_na,r_na,romenagri_pending_limbu
KW_MOVE,sthaanaantara,sthaanaantara,romenagri_pending_limbu
KW_MUT,parivartya,parivartya,romenagri_pending_limbu
KW_LIFETIME,aayu_skaala,aayu_skaala,romenagri_pending_limbu
KW_ARENA,k_seetra,k_seetra,romenagri_pending_limbu
KW_GC,malasa_ngraha,malasa_ngraha,romenagri_pending_limbu
KW_PIN_MEM,smr_tikiilaka,smr_tikiilaka,romenagri_pending_limbu
KW_REQUIRES,apeek_satee,apeek_satee,romenagri_pending_limbu
KW_ENSURES,sunishcayati,sunishcayati,romenagri_pending_limbu
KW_INVARIANT,aparivartya,aparivartya,romenagri_pending_limbu
KW_ASSERT,pratijnyaa,pratijnyaa,romenagri_pending_limbu
KW_ASSUME,adhyavasyati,adhyavasyati,romenagri_pending_limbu
KW_PROVE,saadhayati,saadhayati,romenagri_pending_limbu
KW_REFINES,pari_skarauti,pari_skarauti,romenagri_pending_limbu
KW_MODEL_CHECK,pratimaanapariik_saa,pratimaanapariik_saa,romenagri_pending_limbu
KW_NODE,granthi,granthi,romenagri_pending_limbu
KW_REPLICA,pratikr_ti,pratikr_ti,romenagri_pending_limbu
KW_CONSENSUS,sarvasammati,sarvasammati,romenagri_pending_limbu
KW_SHARD,kha_nda,kha_nda,romenagri_pending_limbu
KW_GOSSIP,janavaada,janavaada,romenagri_pending_limbu
KW_LEADER,naayaka,naayaka,romenagri_pending_limbu
KW_RPC,duuraprakriyaa,duuraprakriyaa,romenagri_pending_limbu
KW_ACTOR,kartr_,kartr_,romenagri_pending_limbu
KW_MESSAGE,sandeesha,sandeesha,romenagri_pending_limbu
