# language_name: Dzongkha
# code: dzongkha
# iso639: dzo
# script: Tibetan
# speakers: 650K
construct_id,native_keyword,romenagri,note
KW_OVERRIDE,adhirauha,adhirauha,romenagri_pending_tibetan
KW_MATCH,meela,meela,romenagri_pending_tibetan
KW_WHEN,yadaa,yadaa,romenagri_pending_tibetan
KW_FUN,phala,phala,romenagri_pending_tibetan
KW_REC,punaraavr_tta,punaraavr_tta,romenagri_pending_tibetan
KW_IN,anta_h,anta_h,romenagri_pending_tibetan
KW_WHERE,yatra,yatra,romenagri_pending_tibetan
KW_DATA,datta,datta,romenagri_pending_tibetan
KW_TYPE,prakaara,prakaara,romenagri_pending_tibetan
KW_MODULE,kha_nda,kha_nda,romenagri_pending_tibetan
KW_RULE,suutra,suutra,romenagri_pending_tibetan
KW_FACT,tathya,tathya,romenagri_pending_tibetan
KW_QUERY,prashna,prashna,romenagri_pending_tibetan
KW_NOT,na,na,romenagri_pending_tibetan
KW_AND,ca,ca,romenagri_pending_tibetan
KW_OR,vaa,vaa,romenagri_pending_tibetan
KW_THREAD,tantu,tantu,romenagri_pending_tibetan
KW_SPAWN,utpaada,utpaada,romenagri_pending_tibetan
KW_LOCK,taalaka,taalaka,romenagri_pending_tibetan
KW_SYNC,samakaala,samakaala,romenagri_pending_tibetan
KW_CHANNEL,maarga,maarga,romenagri_pending_tibetan
KW_SELECT,vr_nu,vr_nu,romenagri_pending_tibetan
KW_PTR,nirdeeshaka,nirdeeshaka,romenagri_pending_tibetan
KW_REF,sandarbha,sandarbha,romenagri_pending_tibetan
KW_ALLOC,aava_ntana,aava_ntana,romenagri_pending_tibetan
KW_FREE,mukta,mukta,romenagri_pending_tibetan
KW_SIZEOF,parimaa_na,parimaa_na,romenagri_pending_tibetan
KW_STRUCT,sa_nracanaa,sa_nracanaa,romenagri_pending_tibetan
KW_UNION,sa_ngha,sa_ngha,romenagri_pending_tibetan
KW_ENUM,ga_nanaa,ga_nanaa,romenagri_pending_tibetan
KW_TYPEDEF,prakaaranirdeesha,prakaaranirdeesha,romenagri_pending_tibetan
KW_VOLATILE,ca_ncala,ca_ncala,romenagri_pending_tibetan
KW_REGISTER,pa_njikaa,pa_njikaa,romenagri_pending_tibetan
KW_EXTERN,baahya,baahya,romenagri_pending_tibetan
KW_INLINE,anta_hstha,anta_hstha,romenagri_pending_tibetan
KW_ENTITY,sattaa,sattaa,romenagri_pending_tibetan
KW_ARCH,sthaapatya,sthaapatya,romenagri_pending_tibetan
KW_SIGNAL,sa_nkeeta,sa_nkeeta,romenagri_pending_tibetan
KW_PORT,dvaara,dvaara,romenagri_pending_tibetan
KW_WIRE,tantu,tantu,romenagri_pending_tibetan
KW_REG,pa_njii,pa_njii,romenagri_pending_tibetan
KW_MODULE_HW,a_nsha,a_nsha,romenagri_pending_tibetan
KW_ALWAYS,sadaa,sadaa,romenagri_pending_tibetan
KW_ASSIGN,niyukta,niyukta,romenagri_pending_tibetan
KW_BEGIN,aarambha,aarambha,romenagri_pending_tibetan
KW_END,anta,anta,romenagri_pending_tibetan
KW_TRY,yatna,yatna,romenagri_pending_tibetan
KW_CATCH,gr_haa_na,gr_haa_na,romenagri_pending_tibetan
KW_FINALLY,antata_h,antata_h,romenagri_pending_tibetan
KW_THROW,k_sipa,k_sipa,romenagri_pending_tibetan
KW_RAISE,utthaapaya,utthaapaya,romenagri_pending_tibetan
KW_EXCEPT,apavaada,apavaada,romenagri_pending_tibetan
KW_IMPORT,aanayana,aanayana,romenagri_pending_tibetan
KW_EXPORT,niryaapa_na,niryaapa_na,romenagri_pending_tibetan
KW_PACKAGE,putaka,putaka,romenagri_pending_tibetan
KW_NAMESPACE,naamaakaasha,naamaakaasha,romenagri_pending_tibetan
KW_USE,upayauga,upayauga,romenagri_pending_tibetan
KW_INCLUDE,antarbhaava,antarbhaava,romenagri_pending_tibetan
KW_FROM,ta_h,ta_h,romenagri_pending_tibetan
KW_AS,iva,iva,romenagri_pending_tibetan
KW_KERNEL,biija,biija,romenagri_pending_tibetan
KW_DEVICE,yantra,yantra,romenagri_pending_tibetan
KW_HOST,aatitheeya,aatitheeya,romenagri_pending_tibetan
KW_GLOBAL,vaishvika,vaishvika,romenagri_pending_tibetan
KW_SHARED,sahabhaajita,sahabhaajita,romenagri_pending_tibetan
KW_THREADIDX,tantva_nka,tantva_nka,romenagri_pending_tibetan
KW_BLOCKIDX,kha_ndaa_nka,kha_ndaa_nka,romenagri_pending_tibetan
KW_GRID,jaala,jaala,romenagri_pending_tibetan
KW_BARRIER,avaurudha,avaurudha,romenagri_pending_tibetan
KW_ATOMIC,aa_navika,aa_navika,romenagri_pending_tibetan
KW_WARP,tantusamuuha,tantusamuuha,romenagri_pending_tibetan
KW_TENSOR,pradisha,pradisha,romenagri_pending_tibetan
KW_MATRIX,aavyuuha,aavyuuha,romenagri_pending_tibetan
KW_VECTOR,sadisha,sadisha,romenagri_pending_tibetan
KW_GRAD,prava_nataa,prava_nataa,romenagri_pending_tibetan
KW_BACKPROP,pratiprasaara,pratiprasaara,romenagri_pending_tibetan
KW_FORWARD,agraprasaara,agraprasaara,romenagri_pending_tibetan
KW_LAYER,stara,stara,romenagri_pending_tibetan
KW_MODEL,pratimaana,pratimaana,romenagri_pending_tibetan
KW_TRAIN,prashik_sa_na,prashik_sa_na,romenagri_pending_tibetan
KW_INFER,anumaana,anumaana,romenagri_pending_tibetan
KW_LOSS,haani,haani,romenagri_pending_tibetan
KW_OPTIMIZE,anukuulana,anukuulana,romenagri_pending_tibetan
KW_ACTIVATION,sakriya_na,sakriya_na,romenagri_pending_tibetan
KW_WEIGHT,bhaara,bhaara,romenagri_pending_tibetan
KW_BIAS,pak_sapaata,pak_sapaata,romenagri_pending_tibetan
KW_EPOCH,kalpa,kalpa,romenagri_pending_tibetan
KW_BATCH,pu_nja,pu_nja,romenagri_pending_tibetan
KW_DATASET,dattasamuuha,dattasamuuha,romenagri_pending_tibetan
KW_EMBED,niveeshana,niveeshana,romenagri_pending_tibetan
KW_ATTENTION,avadhaana,avadhaana,romenagri_pending_tibetan
KW_PIN,kiilaka,kiilaka,romenagri_pending_tibetan
KW_READ,patha,patha,romenagri_pending_tibetan
KW_WRITE,likha,likha,romenagri_pending_tibetan
KW_ANALOG,sadr_sha,sadr_sha,romenagri_pending_tibetan
KW_DIGITAL,a_nkiiya,a_nkiiya,romenagri_pending_tibetan
KW_PWM,spandavistaara,spandavistaara,romenagri_pending_tibetan
KW_INTERRUPT,vighna,vighna,romenagri_pending_tibetan
KW_TIMER,kaalayantra,kaalayantra,romenagri_pending_tibetan
KW_SENSOR,sa_nveedaka,sa_nveedaka,romenagri_pending_tibetan
KW_ACTUATOR,pravartaka,pravartaka,romenagri_pending_tibetan
KW_BUS,maarga,maarga,romenagri_pending_tibetan
KW_PROTOCOL,niyamaavalii,niyamaavalii,romenagri_pending_tibetan
KW_SLEEP,su_supti,su_supti,romenagri_pending_tibetan
KW_WAKE,jaagr_,jaagr_,romenagri_pending_tibetan
KW_MOTOR,caalaka,caalaka,romenagri_pending_tibetan
KW_SERVO,anucaalaka,anucaalaka,romenagri_pending_tibetan
KW_JOINT,sandhi,sandhi,romenagri_pending_tibetan
KW_POSE,mudraa,mudraa,romenagri_pending_tibetan
KW_TRAJECTORY,prak_seepapatha,prak_seepapatha,romenagri_pending_tibetan
KW_FEEDBACK,pratipu_sti,pratipu_sti,romenagri_pending_tibetan
KW_PID,niyantraka,niyantraka,romenagri_pending_tibetan
KW_DEADLINE,kaalasiimaa,kaalasiimaa,romenagri_pending_tibetan
KW_PERIODIC,aavartika,aavartika,romenagri_pending_tibetan
KW_PRIORITY,praathamya,praathamya,romenagri_pending_tibetan
KW_ACTUATE,pravartaya,pravartaya,romenagri_pending_tibetan
KW_PERCEIVE,pratyak_sa,pratyak_sa,romenagri_pending_tibetan
KW_PLAN,yaujanaa,yaujanaa,romenagri_pending_tibetan
KW_STREAM,dhaaraa,dhaaraa,romenagri_pending_tibetan
KW_PIPE,pra_naala,pra_naala,romenagri_pending_tibetan
KW_MAP,praticitra,praticitra,romenagri_pending_tibetan
KW_FILTER,chaala,chaala,romenagri_pending_tibetan
KW_REDUCE,nyuuniikr_,nyuuniikr_,romenagri_pending_tibetan
KW_FOLD,sa_nvee_sta,sa_nvee_sta,romenagri_pending_tibetan
KW_OBSERVE,niriik_sa,niriik_sa,romenagri_pending_tibetan
KW_EMIT,utsr_ja,utsr_ja,romenagri_pending_tibetan
KW_SUBSCRIBE,abhiniveesha,abhiniveesha,romenagri_pending_tibetan
KW_DEBOUNCE,spandashaudhana,spandashaudhana,romenagri_pending_tibetan
KW_OWN,svaamitva,svaamitva,romenagri_pending_tibetan
KW_BORROW,r_na,r_na,romenagri_pending_tibetan
KW_MOVE,sthaanaantara,sthaanaantara,romenagri_pending_tibetan
KW_MUT,parivartya,parivartya,romenagri_pending_tibetan
KW_LIFETIME,aayu_skaala,aayu_skaala,romenagri_pending_tibetan
KW_ARENA,k_seetra,k_seetra,romenagri_pending_tibetan
KW_GC,malasa_ngraha,malasa_ngraha,romenagri_pending_tibetan
KW_PIN_MEM,smr_tikiilaka,smr_tikiilaka,romenagri_pending_tibetan
KW_REQUIRES,apeek_satee,apeek_satee,romenagri_pending_tibetan
KW_ENSURES,sunishcayati,sunishcayati,romenagri_pending_tibetan
KW_INVARIANT,aparivartya,aparivartya,romenagri_pending_tibetan
KW_ASSERT,pratijnyaa,pratijnyaa,romenagri_pending_tibetan
KW_ASSUME,adhyavasyati,adhyavasyati,romenagri_pending_tibetan
KW_PROVE,saadhayati,saadhayati,romenagri_pending_tibetan
KW_REFINES,pari_skarauti,pari_skarauti,romenagri_pending_tibetan
KW_MODEL_CHECK,pratimaanapariik_saa,pratimaanapariik_saa,romenagri_pending_tibetan
KW_NODE,granthi,granthi,romenagri_pending_tibetan
KW_REPLICA,pratikr_ti,pratikr_ti,romenagri_pending_tibetan
KW_CONSENSUS,sarvasammati,sarvasammati,romenagri_pending_tibetan
KW_SHARD,kha_nda,kha_nda,romenagri_pending_tibetan
KW_GOSSIP,janavaada,janavaada,romenagri_pending_tibetan
KW_LEADER,naayaka,naayaka,romenagri_pending_tibetan
KW_RPC,duuraprakriyaa,duuraprakriyaa,romenagri_pending_tibetan
KW_ACTOR,kartr_,kartr_,romenagri_pending_tibetan
KW_MESSAGE,sandeesha,sandeesha,romenagri_pending_tibetan
